mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar13,mvar14,mvar15,mvar17,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar31,party_voted_pastCentaur,party_voted_pastCosmos,party_voted_pastEbony,party_voted_pastOdyssey,actual_vote
0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,15,0,15,15,3,7,0,1,0,0,Cosmos
0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,9,0,0,0,1,5,0,0,1,0,Ebony
2,0,0,6,0,0,0,0,4,0,0,1,0,0,0,0,0,15,0,1,9,0,0,0,1,Odyssey
1,0,0,0,4,1,0,0,0,4,0,0,0,0,15,0,0,0,15,1,7,0,1,0,0,Cosmos
0,1,0,0,17,0,1,0,0,9,0,0,4,0,0,15,0,0,15,1,5,0,1,0,0,Cosmos
2,0,0,14,2,1,0,0,14,2,0,0,0,0,15,15,0,15,15,1,8,0,1,0,0,Odyssey
1,1,0,0,0,1,0,0,0,0,0,0,0,1,7,15,0,0,0,3,7,1,0,0,0,Centaur
8,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,1,6,1,0,0,0,Centaur
2,2,18,4,21,2,1,5,4,21,2,0,0,1,7,10,10,15,0,1,7,0,1,0,0,Cosmos
11,0,4,0,0,1,0,3,0,0,0,0,0,0,15,0,15,0,0,3,7,1,0,0,0,Centaur
0,0,0,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,5,0,1,0,0,Cosmos
1,4,0,0,1,1,0,0,0,1,0,0,0,4,15,7,0,0,15,1,7,0,0,1,0,Centaur
0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,15,15,1,7,0,1,0,0,Cosmos
0,0,2,0,3,0,0,0,0,1,1,0,1,0,0,0,15,0,15,4,6,0,1,0,0,Tokugawa
0,0,0,11,1,0,0,0,10,1,0,0,0,0,0,0,0,15,15,3,7,0,0,0,1,Cosmos
1,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,Cosmos
0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,15,0,0,12,2,8,0,1,0,0,Ebony
6,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,4,6,1,0,0,0,Centaur
0,6,0,0,2,0,3,0,0,1,0,0,0,2,0,0,0,0,0,4,7,0,0,1,0,Cosmos
0,0,4,2,0,0,0,3,2,0,0,0,0,0,0,0,15,15,0,4,8,0,0,0,0,Odyssey
11,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,3,7,1,0,0,0,Centaur
2,0,0,1,4,0,0,0,1,0,0,0,2,0,0,0,0,15,11,4,6,0,1,0,0,Centaur
13,1,3,0,0,9,1,1,0,0,0,0,0,0,4,0,7,0,0,4,6,1,0,0,0,Centaur
0,3,8,0,0,0,1,2,0,0,1,0,0,0,0,15,15,0,0,4,8,0,0,1,0,Tokugawa
1,6,0,0,12,1,4,0,0,9,0,0,1,2,10,0,0,0,9,3,4,0,1,0,0,Ebony
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,3,7,1,0,0,0,Cosmos
0,0,0,17,0,0,0,0,9,0,0,2,0,0,0,0,0,15,0,1,8,0,0,0,1,Odyssey
0,0,0,14,0,0,0,0,6,0,0,4,0,0,0,0,0,15,0,1,7,0,0,0,1,Odyssey
0,4,0,2,2,0,1,0,2,0,0,0,1,0,0,11,0,15,0,3,6,0,0,1,0,Tokugawa
0,0,0,5,1,0,0,0,5,1,0,0,0,0,0,0,0,15,7,4,9,0,1,0,0,Odyssey
1,0,0,8,6,1,0,0,8,0,0,0,2,0,15,0,0,15,15,3,7,0,0,0,1,Odyssey
0,5,0,5,0,0,4,0,5,0,0,0,0,1,0,15,0,15,0,3,6,0,0,1,0,Odyssey
2,1,0,14,0,0,1,0,8,0,0,2,0,0,0,15,0,15,15,1,7,0,0,0,1,Odyssey
0,3,2,0,0,0,3,2,0,0,0,0,0,0,0,15,15,0,0,3,4,0,0,1,0,Tokugawa
0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,15,0,0,0,1,6,0,0,1,0,Ebony
1,12,0,3,0,1,4,0,0,0,0,1,0,4,15,15,0,15,0,3,7,0,0,1,0,Centaur
0,0,12,0,0,0,0,3,0,0,1,0,0,0,0,0,15,0,0,3,8,0,0,0,0,Tokugawa
0,7,0,0,0,0,5,0,0,0,0,0,0,2,0,15,0,0,0,1,6,0,0,1,0,Ebony
0,1,0,7,0,0,1,0,6,0,0,0,0,0,0,15,0,15,0,4,6,0,0,0,1,Odyssey
0,2,3,0,0,0,1,1,0,0,1,0,0,1,0,15,15,0,0,4,8,0,0,0,0,Tokugawa
16,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,1,8,1,0,0,0,Centaur
0,0,0,2,3,0,0,0,2,0,0,0,1,0,0,0,0,15,0,1,8,0,1,0,0,Ebony
0,0,0,2,3,0,0,0,2,1,0,0,1,0,0,0,0,15,15,3,8,0,1,0,0,Centaur
0,5,0,0,1,0,1,0,0,1,0,0,0,4,0,15,0,0,15,3,8,0,0,1,0,Ebony
11,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0,Centaur
0,0,0,8,0,0,0,0,5,0,0,0,0,0,15,0,0,15,0,4,9,0,0,0,1,Odyssey
0,0,0,7,0,0,0,0,5,0,0,1,0,0,0,0,0,15,0,3,5,0,0,0,1,Odyssey
15,1,0,0,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,Centaur
0,0,0,7,0,0,0,0,2,0,0,2,0,0,0,0,0,15,0,4,7,0,0,0,1,Odyssey
20,0,0,0,0,19,0,0,0,0,0,0,0,0,15,0,0,0,0,3,7,1,0,0,0,Centaur
0,1,13,0,2,0,0,1,0,0,2,0,1,1,0,0,15,0,15,2,8,0,0,0,0,Tokugawa
0,1,9,0,5,0,1,3,0,5,1,0,0,0,0,7,15,0,12,4,5,0,0,0,0,Tokugawa
2,2,0,6,9,0,0,0,0,2,0,1,2,1,15,15,0,15,15,2,9,0,1,0,0,Cosmos
0,0,0,0,8,0,0,0,0,2,0,0,2,0,0,0,0,0,3,1,7,0,1,0,0,Cosmos
5,2,2,1,0,0,0,0,1,0,0,0,0,1,0,15,0,0,0,1,6,1,0,0,0,Centaur
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,3,7,0,0,1,0,Ebony
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,4,7,0,1,0,0,Cosmos
1,0,0,0,1,1,0,0,0,1,0,0,0,0,15,0,0,0,15,3,5,1,0,0,0,Centaur
2,11,0,8,2,0,0,0,3,0,0,1,1,5,15,14,0,15,15,4,7,0,0,1,0,Ebony
7,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,3,6,1,0,0,0,Centaur
0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,1,6,0,0,0,1,Odyssey
0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,3,7,0,0,1,0,Ebony
1,6,2,2,0,1,4,2,1,0,0,0,0,2,0,6,0,0,0,1,8,0,0,1,0,Ebony
5,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,4,5,1,0,0,0,Centaur
0,0,0,10,0,0,0,0,5,0,0,1,0,0,0,0,0,15,0,3,8,0,0,0,1,Odyssey
0,4,0,0,3,0,1,0,0,0,0,0,0,1,0,5,0,0,0,3,6,0,1,0,0,Cosmos
2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,3,6,1,0,0,0,Centaur
0,0,0,2,4,0,0,0,1,2,0,0,1,0,0,0,0,15,15,4,8,0,1,0,0,Cosmos
0,2,4,0,5,0,1,0,0,3,1,0,1,1,0,10,15,0,9,3,7,0,1,0,0,Ebony
2,15,0,0,0,0,2,0,0,0,0,0,0,2,7,0,0,0,0,2,9,0,0,1,0,Centaur
2,0,14,0,0,2,0,3,0,0,0,0,0,0,7,0,13,0,0,2,9,0,0,0,0,Tokugawa
0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,1,6,0,0,1,0,Ebony
0,16,0,0,0,0,8,0,0,0,0,0,0,8,0,7,0,0,0,3,5,0,0,1,0,Ebony
0,1,0,3,0,0,1,0,3,0,0,0,0,0,0,7,0,15,0,1,9,0,0,1,0,Odyssey
2,0,0,4,0,2,0,0,4,0,0,0,0,0,7,0,0,11,0,4,8,0,0,0,1,Centaur
4,2,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,4,6,1,0,0,0,Centaur
0,0,0,9,6,0,0,0,5,1,0,2,1,0,0,0,0,15,2,3,8,0,0,0,1,Odyssey
1,0,0,5,1,1,0,0,1,1,0,2,0,0,15,15,0,15,15,1,8,0,0,0,1,Odyssey
0,0,1,0,5,0,0,0,0,2,0,0,1,0,0,0,7,0,10,1,8,0,1,0,0,Tokugawa
0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,15,3,6,0,1,0,0,Cosmos
3,0,0,5,2,3,0,0,3,2,0,1,0,0,15,0,0,15,7,1,9,0,1,0,0,Odyssey
4,0,0,0,2,4,0,0,0,2,0,0,0,0,15,0,0,0,15,1,7,0,1,0,0,Centaur
5,12,0,0,0,5,7,0,0,0,0,0,0,3,15,15,0,0,0,1,6,0,0,1,0,Ebony
0,2,0,7,0,0,2,0,1,0,0,2,0,0,0,15,0,15,15,3,9,0,0,1,0,Ebony
0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,0,3,5,0,0,1,0,Ebony
2,4,0,0,0,2,0,0,0,0,0,0,0,0,15,15,0,0,0,2,9,0,0,1,0,Ebony
1,3,0,0,0,1,1,0,0,0,0,0,0,2,15,15,0,0,15,4,7,0,0,1,0,Ebony
0,0,14,2,1,0,0,2,2,1,3,0,0,0,0,0,15,15,15,1,8,0,1,0,0,Tokugawa
0,0,21,0,0,0,0,1,0,0,7,0,0,0,0,0,15,0,0,3,10,0,0,0,0,Tokugawa
0,0,0,13,0,0,0,0,10,0,0,1,0,0,0,0,0,15,0,1,8,0,0,0,1,Odyssey
0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,1,5,0,1,0,0,Cosmos
0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,15,0,0,0,3,9,0,0,1,0,Ebony
9,0,2,3,16,9,0,0,3,12,0,0,2,0,0,0,15,15,10,1,7,0,1,0,0,Cosmos
0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,12,3,7,0,1,0,0,Cosmos
5,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,3,6,1,0,0,0,Centaur
0,0,0,10,0,0,0,0,6,0,0,2,0,0,0,0,0,15,0,1,8,0,0,0,1,Odyssey
0,0,7,0,0,0,0,3,0,0,2,0,0,0,0,0,15,0,0,4,7,0,0,0,0,Tokugawa
1,9,4,0,0,1,3,1,0,0,1,0,0,1,15,15,15,0,0,3,6,0,0,1,0,Tokugawa
1,0,3,0,0,1,0,2,0,0,0,0,0,0,15,0,15,0,0,4,7,0,0,0,0,Tokugawa
0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,4,4,0,0,0,0,Tokugawa
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,15,0,3,9,0,0,0,1,Odyssey
0,4,0,0,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,7,0,1,0,0,Cosmos
12,10,2,0,2,9,0,0,0,0,0,0,0,5,0,1,0,0,0,4,6,1,0,0,0,Centaur
0,0,6,0,0,0,0,3,0,0,1,0,0,0,0,0,15,0,0,4,7,0,0,0,0,Tokugawa
0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,15,0,0,0,3,6,0,0,1,0,Ebony
0,0,0,0,17,0,0,0,0,1,0,0,5,0,0,0,0,0,15,2,8,0,1,0,0,Cosmos
0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,15,0,15,0,2,9,0,0,0,1,Odyssey
1,2,3,0,0,1,2,2,0,0,0,0,0,0,0,7,0,0,0,4,6,1,0,0,0,Tokugawa
0,0,0,11,0,0,0,0,6,0,0,1,0,0,0,0,0,15,0,3,9,0,0,0,1,Odyssey
3,0,1,14,6,1,0,1,4,6,0,4,0,0,7,0,7,15,8,3,6,0,1,0,0,Cosmos
0,0,10,2,0,0,0,6,0,0,1,1,0,0,0,0,15,15,7,3,7,0,0,0,0,Odyssey
0,6,1,0,13,0,1,0,0,7,0,0,2,4,0,10,15,0,15,3,6,0,1,0,0,Ebony
1,2,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0,4,7,1,0,0,0,Tokugawa
0,0,0,3,4,0,0,0,1,4,0,0,0,0,0,0,0,15,15,4,6,0,1,0,0,Odyssey
1,4,0,0,0,1,1,0,0,0,0,0,0,1,15,15,0,0,0,4,8,0,0,1,0,Centaur
9,4,1,0,0,1,3,0,0,0,0,0,0,1,11,0,0,0,0,3,5,1,0,0,0,Centaur
0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,15,0,3,8,0,0,0,1,Odyssey
2,0,2,20,0,2,0,1,5,0,0,4,0,0,15,0,15,15,0,4,7,0,0,0,1,Odyssey
8,0,0,2,0,6,0,0,2,0,0,0,0,0,15,15,0,15,0,3,5,1,0,0,0,Centaur
2,0,0,4,0,0,0,0,4,0,0,0,0,0,15,0,0,15,0,4,5,0,0,0,1,Odyssey
0,0,5,5,0,0,0,2,3,0,1,0,0,0,0,0,15,15,0,3,6,0,0,0,0,Odyssey
12,0,0,1,0,4,0,0,1,0,0,0,0,0,15,0,0,15,0,1,4,1,0,0,0,Centaur
0,0,0,1,11,0,0,0,0,7,0,0,2,0,0,0,0,15,0,4,5,0,1,0,0,Cosmos
0,2,0,4,0,0,1,0,4,0,0,0,0,1,0,15,0,15,0,3,9,0,0,0,1,Odyssey
4,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,1,5,1,0,0,0,Centaur
0,6,0,3,0,0,1,0,2,0,0,0,0,1,0,10,0,15,0,3,6,0,0,1,0,Ebony
6,0,0,0,0,6,0,0,0,0,0,0,0,0,15,15,0,0,0,3,0,1,0,0,0,Centaur
0,0,0,12,0,0,0,0,12,0,0,0,0,0,7,0,0,15,0,4,9,0,0,0,1,Odyssey
0,4,0,1,12,0,1,0,1,8,0,0,2,1,0,15,0,15,15,3,6,0,1,0,0,Cosmos
0,3,1,0,3,0,2,1,0,1,0,0,1,1,0,11,15,0,5,4,8,0,1,0,0,Tokugawa
0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,15,0,0,0,1,8,0,0,1,0,Ebony
1,0,0,21,0,1,0,0,19,0,0,0,0,0,15,0,0,15,0,1,7,0,0,0,1,Odyssey
0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,15,3,7,0,1,0,0,Cosmos
0,7,0,0,0,0,2,0,0,0,0,0,0,1,0,15,0,0,0,4,7,0,0,1,0,Ebony
2,0,2,0,0,0,0,1,0,0,0,0,0,0,15,0,15,0,0,1,0,1,0,0,0,Ebony
9,0,0,2,0,9,0,0,2,0,0,0,0,0,15,0,0,15,0,1,6,1,0,0,0,Centaur
0,2,0,9,0,0,0,0,4,0,0,1,0,1,0,10,0,15,0,1,7,0,0,1,0,Tokugawa
0,5,0,3,0,0,4,0,1,0,0,1,0,1,0,15,0,15,15,3,7,0,0,1,0,Ebony
3,1,5,6,0,3,1,5,4,0,0,0,0,0,15,15,15,15,0,4,5,0,0,0,1,Tokugawa
0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,3,8,0,0,0,1,Odyssey
1,0,0,7,0,1,0,0,3,0,0,2,0,0,15,0,15,15,15,1,6,0,0,0,1,Odyssey
2,0,0,0,2,2,0,0,0,2,0,0,0,0,5,0,0,0,0,3,6,0,1,0,0,Cosmos
4,6,1,6,6,0,0,0,5,3,0,0,0,6,0,0,15,15,5,3,5,0,0,1,0,Cosmos
3,1,0,6,0,2,1,0,0,0,0,1,0,0,15,15,0,15,0,2,9,0,0,0,1,Ebony
0,6,0,0,0,0,5,0,0,0,0,0,0,1,0,15,0,0,0,3,6,0,0,1,0,Ebony
0,11,0,0,0,0,5,0,0,0,0,0,0,2,0,15,0,0,0,3,6,0,0,1,0,Ebony
3,0,1,0,1,3,0,1,0,1,0,0,0,0,5,0,0,0,11,4,7,1,0,0,0,Centaur
10,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,4,6,1,0,0,0,Centaur
10,1,0,0,0,3,1,0,0,0,0,0,0,0,14,10,0,0,0,3,8,1,0,0,0,Centaur
0,0,0,6,0,0,0,0,4,0,0,1,0,0,0,0,0,15,0,3,6,0,0,0,1,Odyssey
0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,1,9,0,0,1,0,Ebony
4,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,3,6,1,0,0,0,Centaur
0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,1,8,0,0,0,1,Odyssey
3,10,0,1,0,2,7,0,1,0,0,0,0,3,0,12,0,15,0,3,6,0,0,1,0,Ebony
0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,15,15,1,7,0,0,0,1,Tokugawa
1,0,1,0,3,1,0,1,0,2,0,0,0,0,15,0,15,0,13,3,5,0,1,0,0,Cosmos
0,1,0,0,2,0,0,0,0,2,0,0,0,1,15,15,0,0,11,4,4,0,1,0,0,Ebony
5,0,0,4,5,3,0,0,2,0,0,0,1,0,15,0,0,15,15,3,5,0,1,0,0,Cosmos
0,14,0,0,0,0,5,0,0,0,0,0,0,9,0,3,0,0,0,4,7,0,0,1,0,Ebony
3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,1,8,1,0,0,0,Centaur
0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,15,0,15,0,1,7,0,0,1,0,Ebony
0,0,0,10,0,0,0,0,2,0,0,3,0,0,15,0,0,15,0,2,9,0,0,0,1,Ebony
0,0,3,0,9,0,0,2,0,0,0,0,2,0,0,0,15,0,1,1,6,0,1,0,0,Cosmos
4,0,4,9,3,0,0,0,2,3,1,1,0,0,0,0,0,15,0,4,7,0,0,0,1,Cosmos
0,8,0,0,0,0,3,0,0,0,0,0,0,1,0,15,0,0,0,4,6,0,0,1,0,Ebony
0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,1,6,0,0,0,1,Odyssey
15,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,4,3,1,0,0,0,Centaur
17,0,0,0,0,17,0,0,0,0,0,0,0,0,15,0,0,0,0,3,7,1,0,0,0,Centaur
1,0,0,0,4,1,0,0,0,2,0,0,1,0,12,0,0,0,9,3,6,0,1,0,0,Cosmos
3,0,1,1,0,3,0,1,1,0,0,0,0,0,15,0,15,15,0,1,7,1,0,0,0,Tokugawa
9,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,3,6,1,0,0,0,Centaur
0,1,0,0,3,0,1,0,0,2,0,0,0,0,0,15,0,0,12,1,7,0,1,0,0,Ebony
0,0,5,0,3,0,0,2,0,1,0,0,1,0,0,0,9,0,3,4,7,0,0,0,0,Tokugawa
1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0,4,5,1,0,0,0,Centaur
2,0,0,2,0,0,0,0,2,0,0,0,0,0,15,0,0,15,0,1,8,0,0,0,1,Odyssey
1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,15,3,8,0,1,0,0,Ebony
0,12,0,0,0,0,11,0,0,0,0,0,0,1,0,15,0,0,0,3,7,0,0,1,0,Ebony
0,15,0,0,0,0,7,0,0,0,0,0,0,7,0,15,0,0,0,3,7,0,0,1,0,Ebony
0,9,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,1,0,Ebony
0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,15,0,15,15,2,7,0,0,0,1,Ebony
0,20,0,0,0,0,12,0,0,0,0,0,0,4,0,1,0,0,0,3,5,0,0,1,0,Ebony
4,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,3,7,1,0,0,0,Centaur
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,15,0,15,0,1,7,0,0,0,1,Odyssey
1,7,3,17,0,1,1,0,4,0,1,3,0,2,15,15,15,15,0,2,8,0,0,0,1,Odyssey
10,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,3,5,1,0,0,0,Centaur
0,13,0,0,0,0,1,0,0,0,0,0,0,7,0,15,0,0,0,3,8,0,0,1,0,Ebony
3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,4,5,1,0,0,0,Centaur
3,1,0,0,0,1,0,0,0,0,0,0,0,1,9,12,0,0,15,3,7,1,0,0,0,Centaur
4,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,2,8,1,0,0,0,Centaur
6,2,0,7,2,6,2,0,4,2,0,1,0,0,15,15,0,15,15,1,6,1,0,0,0,Centaur
12,0,0,0,1,8,0,0,0,1,0,0,0,0,15,0,0,0,15,1,0,1,0,0,0,Centaur
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,15,15,0,15,4,6,0,0,1,0,Ebony
1,0,0,0,4,1,0,0,0,2,0,0,1,0,15,0,0,0,15,1,5,0,1,0,0,Centaur
4,3,10,0,4,2,2,4,0,2,0,0,1,1,7,15,15,0,9,4,7,0,0,0,0,Tokugawa
0,0,0,1,10,0,0,0,1,10,0,0,0,0,0,0,0,15,14,3,7,0,1,0,0,Cosmos
0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,3,7,0,0,1,0,Odyssey
1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,3,4,0,0,1,0,Ebony
1,0,3,0,1,1,0,1,0,1,1,0,0,0,15,0,0,0,15,4,7,1,0,0,0,Tokugawa
0,7,19,2,0,0,1,1,0,0,5,1,0,2,0,2,7,2,0,2,7,0,0,0,0,Tokugawa
0,8,0,0,3,0,1,0,0,0,0,0,1,0,0,15,0,0,15,2,8,0,0,1,0,Ebony
0,7,13,0,0,0,5,3,0,0,2,0,0,2,0,15,15,0,0,4,9,0,0,0,0,Tokugawa
5,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,4,6,1,0,0,0,Centaur
1,10,0,5,0,1,0,0,0,0,0,1,0,0,0,10,0,15,0,6,8,0,0,1,0,Ebony
0,0,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,15,0,3,8,0,0,0,1,Odyssey
0,2,0,0,3,0,0,0,0,3,0,0,0,2,0,7,0,0,15,3,7,0,1,0,0,Cosmos
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,12,3,0,0,1,0,0,Odyssey
2,0,0,3,0,0,0,0,3,0,0,0,0,0,15,0,0,15,0,4,7,0,0,0,1,Odyssey
0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,15,3,7,0,1,0,0,Cosmos
0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,15,0,0,0,3,6,0,0,1,0,Ebony
2,0,0,0,1,2,0,0,0,1,0,0,0,0,7,0,0,0,12,4,5,0,1,0,0,Tokugawa
0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,0,3,8,0,0,1,0,Tokugawa
1,1,0,1,1,1,0,0,1,1,0,0,0,1,15,15,0,15,15,1,0,0,1,0,0,Odyssey
2,1,0,0,0,2,1,0,0,0,0,0,0,0,15,15,0,0,0,1,9,1,0,0,0,Centaur
0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,15,4,7,0,0,0,0,Tokugawa
0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,3,6,0,0,1,0,Ebony
1,8,0,0,4,0,4,0,0,2,0,0,0,4,0,0,0,0,3,1,4,0,1,0,0,Ebony
4,0,0,1,1,2,0,0,1,1,0,0,0,0,15,0,0,15,10,4,7,1,0,0,0,Centaur
0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,1,9,0,1,0,0,Cosmos
9,7,0,4,0,7,2,0,2,0,0,1,0,3,13,15,0,15,0,1,6,1,0,0,0,Centaur
0,0,0,10,0,0,0,0,4,0,0,2,0,0,15,0,0,13,0,4,8,0,0,0,1,Odyssey
1,0,0,1,0,1,0,0,0,0,0,0,0,0,15,0,0,15,0,3,6,1,0,0,0,Odyssey
0,0,9,0,0,0,0,3,0,0,1,0,0,0,0,0,15,0,0,3,8,0,0,0,0,Tokugawa
0,0,1,11,0,0,0,1,7,0,0,2,0,0,0,0,15,15,0,3,7,0,0,0,1,Tokugawa
6,1,0,0,7,3,0,0,0,0,0,0,0,1,15,0,0,0,0,3,5,1,0,0,0,Centaur
0,0,0,9,0,0,0,0,1,0,0,4,0,0,0,0,0,15,0,1,10,0,0,0,1,Odyssey
0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,4,5,0,0,0,1,Tokugawa
1,3,8,3,1,1,0,0,1,0,3,1,0,2,15,11,12,15,0,3,8,0,0,0,0,Tokugawa
2,0,0,5,0,2,0,0,5,0,0,0,0,0,15,0,0,15,0,4,6,0,0,0,1,Odyssey
2,0,0,4,0,0,0,0,4,0,0,0,0,0,15,0,0,15,0,3,10,1,0,0,0,Odyssey
0,15,0,0,0,0,2,0,0,0,0,0,0,4,0,15,0,0,0,4,10,0,0,1,0,Ebony
0,0,0,5,4,0,0,0,1,0,0,2,2,0,0,0,0,15,15,3,8,0,1,0,0,Odyssey
15,20,0,1,0,7,7,0,1,0,0,0,0,10,0,4,0,0,0,3,4,1,0,0,0,Ebony
15,0,0,0,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,2,9,1,0,0,0,Centaur
1,1,2,0,0,1,0,2,0,0,0,0,0,1,15,15,15,0,0,3,5,0,0,0,0,Tokugawa
0,8,0,0,0,0,2,0,0,0,0,0,0,1,0,15,0,0,0,4,7,0,0,1,0,Ebony
0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,3,5,0,0,0,1,Odyssey
0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,15,0,0,15,3,4,0,1,0,0,Cosmos
0,6,0,1,0,0,1,0,1,0,0,0,0,5,0,15,0,15,0,1,8,0,0,1,0,Odyssey
1,0,0,3,0,1,0,0,1,0,0,1,0,0,15,0,0,15,0,3,5,0,0,0,1,Odyssey
8,0,1,0,0,4,0,1,0,0,0,0,0,0,15,0,15,0,0,4,7,1,0,0,0,Centaur
0,11,0,2,0,0,1,0,2,0,0,0,0,10,0,15,0,15,0,3,7,0,0,1,0,Ebony
0,0,0,0,14,0,0,0,0,2,0,0,6,0,0,0,0,0,15,1,8,0,1,0,0,Cosmos
0,0,0,0,7,0,0,0,0,4,0,0,1,0,0,0,0,0,15,1,7,0,1,0,0,Cosmos
0,0,0,14,0,0,0,0,10,0,0,2,0,0,0,0,0,15,0,3,8,0,0,0,1,Odyssey
0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,4,7,0,1,0,0,Cosmos
0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,4,6,0,0,0,1,Odyssey
1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0,3,6,1,0,0,0,Ebony
6,6,0,0,2,3,3,0,0,0,0,0,1,2,15,15,0,0,15,3,6,0,0,1,0,Ebony
